date_sold,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,sqft_above,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,basement,renovated,condition,grade,city,location
735380,477000.0,4,3,1720,6270,2,0,1720,1978,98118,47.5458,-122.26799999999999,2130,8700,0,0,2,5,Seattle,NE
735613,280000.0,2,1,850,16400,1,0,850,1923,98168,47.4889,-122.29899999999999,1100,14459,0,0,2,3,Seattle,SW
735650,1510000.0,5,3,3300,33474,1,0,1870,1957,98040,47.5673,-122.21,3836,20953,1,1,2,6,Mercer Island,NE
735417,445838.0,3,3,2250,5692,2,0,2250,2000,98146,47.5133,-122.37899999999999,1320,5390,0,0,2,5,Seattle,SW
735473,1070000.0,2,2,3900,14864,1,0,1950,1947,98144,47.5884,-122.291,2580,5184,1,0,2,5,Seattle,NE
735529,467000.0,2,2,1320,10800,1,0,1320,1947,98177,47.7145,-122.367,2120,12040,0,0,3,5,Seattle,NW
735467,686000.0,4,3,2760,6440,2,0,2760,1999,98075,47.5836,-122.02600000000001,3070,8127,0,0,2,7,Sammamish,NE
735389,279950.0,3,2,1750,9750,1,0,1350,1961,98198,47.398,-122.29899999999999,1900,10125,1,0,2,4,Seattle,SW
735480,527000.0,4,2,2330,19436,2,0,2330,1987,98011,47.7663,-122.215,1910,10055,0,0,2,5,Bothell,NE
735494,325000.0,3,2,2220,16020,1,0,1780,1966,98030,47.3758,-122.21700000000001,2080,9583,1,0,3,5,Kent,SW
735479,328000.0,3,2,2020,8379,2,0,2020,1994,98038,47.3828,-122.023,2020,8031,0,0,2,4,Maple Valley,SE
735388,390000.0,3,2,1250,7500,1,0,1250,1942,98146,47.5123,-122.37299999999999,1280,7392,0,0,4,4,Seattle,SW
735666,479950.0,2,2,1510,6516,1,0,1510,2005,98053,47.7076,-122.01299999999999,1640,6009,0,0,2,5,Redmond,NE
735382,264950.0,4,2,1720,9753,1,0,1120,1978,98023,47.2922,-122.37100000000001,1510,9753,1,0,3,4,Federal Way,SW
735613,235000.0,3,1,1430,15246,1,0,980,1961,98031,47.4075,-122.214,1960,13068,1,0,3,4,Kent,SW
735660,516500.0,3,3,1480,4729,2,0,1480,2004,98053,47.6794,-122.03399999999999,2250,4729,0,0,2,4,Redmond,NE
735701,655000.0,2,2,1450,15798,2,1,1230,1915,98166,47.4497,-122.375,2030,13193,1,1,2,4,Seattle,SW
735400,500000.0,4,3,2280,15347,1,0,2280,1960,98059,47.5218,-122.164,2280,15347,0,0,4,4,Renton,NE
735558,315000.0,6,3,2940,7350,1,0,1780,1978,98023,47.3103,-122.339,2120,8236,1,0,2,5,Federal Way,SW
735557,213000.0,2,1,1000,10200,1,0,1000,1961,98024,47.5687,-121.899,1150,13702,0,0,2,3,Fall City,NE
735478,475000.0,3,2,2480,5280,1,0,1620,1947,98108,47.5575,-122.303,2090,4800,1,0,4,4,Seattle,NW
735394,1030000.0,5,4,3760,28040,2,0,3760,1983,98033,47.6489,-122.18299999999999,3430,35096,0,0,2,7,Kirkland,NE
735697,416000.0,3,2,2220,94300,1,0,1640,1976,98010,47.3459,-121.95,2070,80100,1,0,4,4,Black Diamond,SE
735677,410000.0,4,1,1970,4740,1,0,1670,1904,98122,47.6136,-122.303,1510,4740,1,1,2,4,Seattle,NW
735415,800000.0,3,4,3830,221284,2,0,3530,1993,98077,47.7641,-122.023,2920,148539,1,0,2,7,Woodinville,NE
735382,472000.0,6,3,4410,14034,1,0,2350,1965,98003,47.3376,-122.324,2600,13988,1,0,3,6,Federal Way,SW
735575,225000.0,3,2,1430,8505,1,0,1430,1968,98003,47.3173,-122.319,1190,8640,0,0,3,4,Federal Way,SW
735507,210000.0,2,1,830,6000,1,0,830,1940,98126,47.5308,-122.376,830,4960,0,0,2,3,Seattle,NW
735625,455000.0,2,1,1430,5000,1,0,1430,1925,98115,47.6727,-122.29899999999999,1450,3750,0,0,1,4,Seattle,NE
735715,225000.0,3,1,1300,8316,1,0,1300,1954,98002,47.3221,-122.21600000000001,1260,8316,0,0,3,3,Auburn,SW
735471,480000.0,2,1,1030,3060,1,0,790,1918,98103,47.6779,-122.353,1390,3060,1,0,3,4,Seattle,NW
735641,363000.0,3,3,2740,11872,2,0,2740,1990,98023,47.3076,-122.395,2570,10377,0,0,2,6,Federal Way,SW
735505,2400000.0,4,3,3650,8354,1,1,1830,2000,98074,47.6338,-122.072,3120,18841,1,0,2,6,Sammamish,NE
735655,181000.0,2,2,720,5120,1,0,720,1954,98106,47.5218,-122.35700000000001,1150,2566,0,0,2,3,Seattle,NW
735671,250000.0,4,2,2010,7312,1,0,2010,1976,98002,47.2785,-122.213,2010,7650,0,0,3,4,Auburn,SW
735710,481000.0,3,2,1560,3000,1,0,770,1918,98103,47.6846,-122.345,1390,3000,1,0,3,3,Seattle,NW
735499,260000.0,3,2,1810,7209,1,0,1240,1978,98032,47.3656,-122.27799999999999,1750,7209,1,0,3,4,Kent,SW
735366,455000.0,4,3,3360,7685,2,0,3360,2001,98058,47.4369,-122.111,3060,6567,0,0,2,6,Renton,SW
735689,415000.0,3,2,1510,36224,2,0,1510,1991,98045,47.4616,-121.711,1730,36224,0,0,2,5,North Bend,SE
735709,349500.0,3,1,1400,3538,1,0,800,1953,98118,47.5405,-122.27,1620,6331,1,0,2,4,Seattle,NE
735505,245000.0,3,3,1730,7442,2,0,1730,1987,98030,47.3507,-122.178,1630,6458,0,0,2,4,Kent,SW
735372,592500.0,2,2,1420,9191,1,0,1420,1928,98115,47.6979,-122.32,1420,6816,0,0,4,4,Seattle,NW
735526,385000.0,4,2,2360,7620,1,0,1180,1955,98106,47.5278,-122.345,1910,7620,1,0,3,4,Seattle,NW
735640,315000.0,3,2,1580,11455,1,0,1200,1974,98059,47.4756,-122.147,1550,10650,1,0,3,4,Renton,SW
735561,255000.0,3,1,1230,10170,1,0,1230,1979,98045,47.4437,-121.772,1380,10098,0,0,2,4,North Bend,SE
735474,693000.0,4,3,2460,4425,2,0,2460,2006,98052,47.7048,-122.109,2990,5659,0,0,2,5,Redmond,NE
735569,780000.0,3,1,1660,4400,1,0,1460,1911,98112,47.6362,-122.302,1660,4400,1,0,2,5,Seattle,NW
735530,237000.0,3,2,1270,8470,1,0,1270,1960,98198,47.4207,-122.29,1600,8470,0,0,3,4,Seattle,SW
735583,525000.0,3,2,2100,40510,2,0,1320,1979,98074,47.6154,-122.04700000000001,2380,33450,1,0,2,7,Sammamish,NE
735716,425000.0,2,1,770,5040,1,0,770,1930,98144,47.5964,-122.29899999999999,1330,2580,0,0,2,2,Seattle,NE
735533,369900.0,1,1,760,10079,1,1,760,1936,98070,47.4683,-122.43799999999999,1230,14267,0,0,4,2,Vashon,SW
735372,290000.0,4,3,1700,7280,2,0,1700,1988,98031,47.4045,-122.171,1950,7475,0,0,3,4,Kent,SW
735505,285000.0,3,1,1120,10701,1,0,1120,1954,98106,47.5544,-122.35799999999999,1130,6350,0,0,2,4,Seattle,NW
735459,415000.0,2,1,1070,4500,1,0,1070,1937,98115,47.6802,-122.29,1320,4465,0,0,2,4,Seattle,NE
735697,272500.0,3,3,2070,9900,1,0,1420,1979,98023,47.2988,-122.37100000000001,2070,8250,1,0,2,5,Federal Way,SW
735722,2900000.0,4,3,5050,20100,1,0,4750,1982,98004,47.6312,-122.223,3890,20060,1,0,2,8,Bellevue,NE
735513,1370000.0,4,5,5310,57346,2,0,5310,1989,98077,47.7285,-122.042,4180,47443,0,0,3,8,Woodinville,NE
735719,436000.0,2,1,1040,7538,1,0,1040,1939,98133,47.7107,-122.352,1440,7530,0,0,3,4,Seattle,NW
735523,210000.0,3,1,1700,11390,1,0,1700,1967,98003,47.3271,-122.323,1350,8164,0,0,3,4,Federal Way,SW
735501,236000.0,3,1,1300,5898,1,0,1300,1961,98178,47.5053,-122.255,1320,7619,0,0,2,4,Seattle,SW
735561,331000.0,3,2,1080,1306,1,0,580,1954,98199,47.6601,-122.4,1440,2225,1,1,2,4,Seattle,NW
735677,365000.0,3,3,2653,4510,2,0,2653,2006,98031,47.4145,-122.166,2653,4927,0,0,2,5,Kent,SW
735625,450000.0,3,2,2290,16258,1,0,2290,1960,98058,47.4672,-122.165,1660,10530,0,0,4,5,Renton,SW
735550,770000.0,4,3,3820,26300,2,0,2850,2014,98028,47.7618,-122.26100000000001,1860,12136,1,0,2,6,Kenmore,NE
735723,455000.0,4,3,2210,49375,1,0,2210,1997,98038,47.3828,-122.071,2670,49385,0,0,2,5,Maple Valley,SE
735723,405000.0,3,2,2390,6000,1,0,1240,1908,98118,47.5362,-122.26799999999999,2020,6000,1,0,2,3,Seattle,NE
735417,304900.0,4,2,2600,11325,1,0,1610,1969,98031,47.3954,-122.206,1720,11088,1,0,3,4,Kent,SW
735656,170000.0,2,1,860,5265,1,0,860,1931,98178,47.5048,-122.272,1650,8775,0,0,2,3,Seattle,SW
735731,2050000.0,5,3,3830,8480,2,0,2630,1905,98122,47.6166,-122.287,3050,7556,1,1,4,6,Seattle,NE
735414,780000.0,4,3,3500,7048,2,0,3500,2005,98053,47.6811,-122.025,3920,7864,0,0,2,6,Redmond,NE
735698,330000.0,3,3,2420,13959,1,0,1740,1988,98028,47.7486,-122.23,2570,13300,1,0,3,5,Kenmore,NE
735481,370000.0,4,3,2720,8666,2,0,2720,1992,98030,47.3846,-122.169,2410,8100,0,0,2,6,Kent,SW
735523,467000.0,5,2,2500,13500,1,0,1850,1979,98072,47.7564,-122.14399999999999,2300,9750,1,0,2,4,Woodinville,NE
735638,405000.0,3,2,1670,6720,1,0,1140,1980,98034,47.7198,-122.193,1670,7320,1,0,2,4,Kirkland,NE
735416,675000.0,5,2,2900,10300,1,0,1450,1985,98006,47.5461,-122.15100000000001,2310,10300,1,0,2,5,Bellevue,NE
735457,500000.0,2,1,1640,14100,1,0,1140,1954,98006,47.5712,-122.14299999999999,1520,13527,1,0,3,4,Bellevue,NE
735437,389999.0,4,3,1890,15770,2,0,1890,1968,98166,47.4281,-122.34299999999999,2410,15256,0,0,3,4,Seattle,SW
735653,630000.0,4,2,2950,9025,1,0,1780,1975,98034,47.7128,-122.223,2120,9600,1,0,3,5,Kirkland,NE
735528,360000.0,4,3,2160,9528,2,0,2160,1992,98001,47.3341,-122.255,2280,9937,0,0,2,6,Auburn,SW
735508,580000.0,4,3,3280,11060,2,0,2270,1986,98056,47.5399,-122.181,2320,11004,1,0,2,5,Renton,NE
735423,550000.0,3,2,1970,4166,2,0,1270,1929,98126,47.5717,-122.375,2390,4166,1,0,4,5,Seattle,NW
735424,879000.0,4,3,3360,22111,2,0,3360,1994,98075,47.5951,-122.01700000000001,3150,11374,0,0,2,7,Sammamish,NE
735467,265000.0,3,2,1320,8959,1,0,1320,1993,98042,47.3536,-122.14399999999999,1740,7316,0,0,2,4,Kent,SW
735661,446500.0,3,3,2650,7286,2,0,2650,1990,98059,47.5084,-122.154,2400,7220,0,0,2,5,Renton,SW
735386,404000.0,3,2,2030,8880,1,0,1330,1963,98108,47.5586,-122.311,2140,5592,1,0,2,4,Seattle,NW
735382,267500.0,3,2,1590,11914,1,0,1090,1957,98188,47.4427,-122.274,1630,9052,1,0,2,4,Seattle,SW
735408,3080000.0,4,5,4550,18641,1,1,2600,2002,98074,47.6053,-122.07700000000001,4550,19508,1,0,2,7,Sammamish,NE
735456,335000.0,3,3,2440,7632,2,0,2440,1998,98003,47.3494,-122.301,2510,7903,0,0,2,5,Federal Way,SW
735403,576000.0,3,3,1940,9000,1,0,970,1948,98117,47.6933,-122.39299999999999,2190,7310,1,0,3,4,Seattle,NW
735689,208633.0,3,3,2040,3810,2,0,2040,2006,98038,47.3537,-122.0,2370,4590,0,0,2,5,Maple Valley,SE
735613,315000.0,3,2,2200,8750,1,0,1120,1964,98166,47.476000000000006,-122.337,1460,10139,1,0,3,4,Seattle,SW
735646,725000.0,3,2,1920,3300,1,0,960,1913,98112,47.6239,-122.29799999999999,1740,4000,1,0,3,5,Seattle,NE
735691,550000.0,4,3,1800,7750,1,0,1400,1965,98177,47.7776,-122.384,1800,8275,1,0,3,5,Seattle,NW
735396,610750.0,4,2,2180,7297,2,0,2180,1984,98074,47.6459,-122.05799999999999,2250,9781,0,0,2,5,Sammamish,NE
735657,550700.0,2,1,1010,5000,1,0,1010,1908,98105,47.6692,-122.29700000000001,1460,5000,0,0,3,3,Seattle,NE
735606,665000.0,4,3,3320,10574,2,0,2220,1960,98056,47.5376,-122.18,2720,8330,0,0,4,5,Renton,NE
735638,834000.0,4,3,2370,4000,1,0,1980,1928,98144,47.601000000000006,-122.294,2440,5750,1,0,4,5,Seattle,NE
735529,201000.0,5,2,1660,78408,1,0,1660,1915,98065,47.528999999999996,-121.837,1660,78408,0,0,2,3,Snoqualmie,NE
735355,2380000.0,5,3,3650,9050,2,0,3370,1921,98119,47.6345,-122.367,2880,5400,1,0,4,7,Seattle,NW
735402,1380000.0,4,3,4290,12103,1,0,2690,1997,98006,47.5503,-122.102,3860,11244,1,0,2,8,Bellevue,NE
735576,1400000.0,4,3,4290,12103,1,0,2690,1997,98006,47.5503,-122.102,3860,11244,1,0,2,8,Bellevue,NE
735542,305000.0,4,2,1950,7700,1,0,1350,1979,98058,47.4441,-122.125,2150,7350,1,0,2,5,Renton,SW
735696,487000.0,3,2,2590,14052,1,0,1720,1948,98133,47.7357,-122.333,1570,8162,1,0,4,5,Seattle,NW
735729,390000.0,3,3,1930,64904,1,0,1930,1988,98042,47.346000000000004,-122.15700000000001,2350,57500,0,0,3,5,Kent,SW
735437,548000.0,2,1,1470,3864,1,0,1170,1916,98103,47.6638,-122.345,1570,3864,1,0,3,4,Seattle,NW
735559,268750.0,4,1,800,8775,1,0,800,1943,98166,47.48,-122.336,1310,8775,0,0,2,3,Seattle,SW
735366,819900.0,5,3,3150,7119,2,0,3150,2013,98052,47.6759,-122.15100000000001,1560,8384,0,0,2,6,Redmond,NE
735529,520000.0,3,2,2030,16200,2,0,2030,1984,98027,47.5162,-122.057,2660,17958,0,0,2,5,Issaquah,SE
735435,230000.0,3,2,1450,11204,1,0,1450,2003,98001,47.2639,-122.25200000000001,1520,9518,0,0,2,4,Auburn,SW
735631,240000.0,3,2,1510,10248,1,0,1510,1969,98023,47.2929,-122.37100000000001,1510,9753,0,0,2,4,Federal Way,SW
735481,232000.0,2,1,1240,12092,1,0,960,1922,98146,47.4957,-122.352,1820,7460,1,1,2,3,Seattle,SW
735668,240500.0,2,1,1240,12092,1,0,960,1922,98146,47.4957,-122.352,1820,7460,1,1,2,3,Seattle,SW
735533,274975.0,3,3,3030,45004,2,0,3030,1987,98077,47.7721,-122.09299999999999,3080,35781,0,0,2,6,Woodinville,NE
735481,740000.0,4,2,2050,4400,1,0,2050,1922,98102,47.644,-122.319,2320,5500,0,0,3,6,Seattle,NW
735716,186375.0,3,1,1000,7636,1,0,1000,1952,98166,47.472,-122.344,1150,7600,0,0,1,4,Seattle,SW
735439,790000.0,3,2,2370,10289,1,0,1590,1977,98005,47.592,-122.166,2500,10004,1,0,3,6,Bellevue,NE
735492,880000.0,4,4,2800,6750,2,0,1890,1951,98105,47.669,-122.275,2370,6120,1,1,2,6,Seattle,NE
735704,279000.0,6,2,2240,11180,2,0,2240,1955,98198,47.42,-122.323,1590,7955,0,0,3,4,Seattle,SW
735443,295000.0,3,2,1810,10530,1,0,1810,1991,98022,47.1913,-122.012,1910,10450,0,0,2,5,Enumclaw,SE
735696,640000.0,2,1,1070,5000,1,0,1070,1924,98103,47.6666,-122.331,1710,5000,0,0,2,4,Seattle,NW
735417,940000.0,4,2,2490,9525,2,0,2490,1968,98040,47.5639,-122.21700000000001,2770,9525,0,0,4,6,Mercer Island,NE
735513,260000.0,4,3,1960,5238,2,0,1960,2003,98038,47.3483,-122.052,1800,5894,0,0,2,4,Maple Valley,SE
735386,559900.0,3,3,2930,5569,1,0,1860,2004,98072,47.7648,-122.164,2580,11045,1,0,2,6,Woodinville,NE
735436,791500.0,4,2,1510,3500,1,0,1510,1911,98103,47.6794,-122.35700000000001,1820,3750,0,0,4,4,Seattle,NW
735471,265000.0,3,2,1420,8250,1,0,1420,1954,98133,47.7535,-122.354,1740,8000,0,0,2,4,Seattle,NW
735719,245000.0,3,2,1740,11547,1,0,1740,1954,98178,47.4945,-122.22,880,78408,0,0,2,4,Seattle,SW
735712,485000.0,4,2,2560,43995,2,0,2560,1962,98052,47.6945,-122.09299999999999,2560,14764,0,0,3,4,Redmond,NE
735543,684000.0,4,4,3040,8414,2,0,2420,2010,98059,47.5222,-122.15700000000001,3470,8066,1,0,2,6,Renton,NE
735485,425000.0,3,2,2500,6840,1,0,1300,1957,98125,47.7222,-122.32,1580,8691,1,0,2,5,Seattle,NW
735523,309600.0,4,2,1275,20000,1,0,1275,1991,98070,47.3796,-122.49,1660,20000,0,0,3,3,Vashon,SW
735432,552250.0,4,3,2580,5823,2,0,2580,2002,98065,47.5374,-121.875,2380,5823,0,0,2,5,Snoqualmie,NE
735437,165000.0,4,1,1000,7134,1,0,1000,1943,98178,47.4897,-122.24,1020,7138,0,0,2,3,Seattle,SW
735596,239900.0,4,1,1000,7134,1,0,1000,1943,98178,47.4897,-122.24,1020,7138,0,0,2,3,Seattle,SW
735572,320000.0,2,1,1070,32633,1,0,1070,1930,98059,47.4716,-122.07799999999999,1360,32156,0,0,3,3,Renton,SE
735527,206600.0,3,2,1390,13464,1,0,1390,1987,98030,47.3581,-122.17299999999999,1720,12080,0,0,3,4,Kent,SW
735704,387000.0,4,2,2500,7690,1,0,1250,1973,98155,47.7713,-122.307,2040,8646,1,0,2,4,Seattle,NW
735388,299000.0,1,1,560,12120,1,0,560,1967,98014,47.675,-121.854,1300,19207,0,0,2,1,Carnation,NE
735498,855000.0,4,3,2270,10460,2,0,2270,1965,98040,47.5603,-122.22200000000001,2610,10180,0,0,2,6,Mercer Island,NE
735624,315000.0,3,1,1900,14400,1,0,1300,1954,98166,47.4147,-122.337,1940,14400,1,0,3,4,Seattle,SW
735570,437500.0,2,1,990,3120,1,0,790,1907,98103,47.68,-122.353,1930,3120,1,0,4,4,Seattle,NW
735681,252000.0,4,2,1550,19800,1,0,1050,1969,98001,47.3117,-122.27,1640,22654,1,0,3,4,Auburn,SW
735388,375000.0,4,2,2200,7475,1,0,1100,1955,98118,47.543,-122.28,1600,5766,1,0,4,4,Seattle,NE
735451,300000.0,4,3,1910,4862,2,0,1910,2005,98038,47.3607,-122.03399999999999,2010,5091,0,0,2,4,Maple Valley,SE
735512,420000.0,4,1,1750,9600,1,0,1750,1954,98006,47.5759,-122.137,1750,10530,0,0,3,4,Bellevue,NE
735358,900000.0,3,1,1330,77972,1,0,1330,1928,98033,47.6891,-122.15899999999999,1340,17689,0,1,2,4,Kirkland,NE
735450,679900.0,3,3,2440,5750,2,0,1980,2000,98116,47.565,-122.381,1520,5750,1,0,2,6,Seattle,NW
735389,463000.0,3,3,1640,29970,2,0,1640,1992,98053,47.6359,-121.97399999999999,1580,28399,0,0,2,4,Redmond,NE
735473,380000.0,5,3,2760,11340,2,0,2760,1978,98059,47.4769,-122.141,2470,11340,0,0,3,6,Renton,SW
735577,329500.0,4,3,1820,7912,2,0,1820,1994,98038,47.3845,-122.029,1820,8168,0,0,2,4,Maple Valley,SE
735464,604950.0,3,3,2110,5608,1,0,1340,2013,98033,47.6743,-122.184,2040,9363,1,0,2,5,Kirkland,NE
735493,795000.0,5,3,3040,9570,1,0,1640,1966,98006,47.5651,-122.164,2920,8800,1,0,3,5,Bellevue,NE
735628,465000.0,3,2,1840,40438,2,0,1840,1994,98045,47.4853,-121.709,1380,44049,0,0,2,4,North Bend,SE
735683,673000.0,4,3,2990,10400,2,0,2990,2002,98166,47.4508,-122.359,2140,17449,0,0,2,6,Seattle,SW
735507,810000.0,4,3,3520,15420,2,0,3520,1991,98074,47.6375,-122.016,3400,21455,0,0,2,7,Sammamish,NE
735711,785000.0,4,3,2440,69415,1,0,1910,1989,98075,47.5944,-122.042,2770,24361,1,0,3,5,Sammamish,NE
735557,338000.0,4,3,2090,7500,1,0,1370,1986,98056,47.4888,-122.182,1810,7650,1,0,2,4,Renton,SW
735571,280000.0,3,2,1430,7222,2,0,1430,1993,98056,47.5112,-122.19,1430,7220,0,0,2,4,Renton,SW
735507,315000.0,4,2,2180,10754,1,0,1100,1954,98133,47.7711,-122.34100000000001,1810,6929,1,0,4,4,Seattle,NW
735681,530000.0,4,2,2180,10754,1,0,1100,1954,98133,47.7711,-122.34100000000001,1810,6929,1,0,4,4,Seattle,NW
735590,380000.0,5,3,3450,9914,2,0,3450,2004,98023,47.2813,-122.345,2860,9721,0,0,2,6,Federal Way,SW
735456,297000.0,3,2,1450,7562,2,0,1450,1994,98056,47.5038,-122.189,1650,7625,0,0,2,4,Renton,SW
735373,730000.0,4,3,3230,7331,2,0,3230,2004,98075,47.5823,-121.97,3480,7447,0,0,2,7,Sammamish,NE
735393,450000.0,3,2,1640,13500,1,0,1110,1940,98125,47.7164,-122.304,1770,12600,1,0,2,4,Seattle,NW
735533,275000.0,3,3,1590,7750,1,0,1060,1997,98038,47.3624,-122.045,1680,7500,1,0,2,4,Maple Valley,SE
735717,595000.0,4,2,2020,2849,2,0,2020,1960,98115,47.6831,-122.329,1910,3120,0,0,2,4,Seattle,NW
735709,435000.0,3,2,1300,3348,1,0,1300,1904,98144,47.592,-122.307,1590,2577,0,1,2,4,Seattle,NW
735492,270000.0,2,2,1380,209959,1,0,1380,1954,98011,47.7461,-122.195,3130,19868,0,0,0,3,Bothell,NE
735450,950000.0,3,3,4040,14338,2,0,3030,1986,98077,47.7268,-122.06,3360,14142,1,0,2,7,Woodinville,NE
735670,389000.0,4,2,2130,5337,2,0,2130,2001,98019,47.7237,-121.959,2300,6930,0,0,2,4,Duvall,NE
735619,560000.0,4,2,2550,7800,1,0,1580,1968,98052,47.6283,-122.095,2420,8050,1,0,2,5,Redmond,NE
735442,1350000.0,5,4,4800,14984,2,0,3480,1998,98006,47.5543,-122.148,4050,19009,0,0,2,8,Bellevue,NE
735548,799000.0,4,2,2510,11585,2,0,2510,1969,98040,47.5483,-122.226,2450,9691,0,0,3,5,Mercer Island,NE
735409,365500.0,3,2,1410,9600,1,0,1410,1983,98072,47.7591,-122.146,1410,9600,0,0,3,4,Woodinville,NE
735368,252350.0,3,2,1650,7352,1,0,1160,1979,98058,47.4612,-122.169,1710,7350,1,0,2,4,Renton,SW
735481,403950.0,4,3,2120,13780,2,0,2120,1993,98146,47.4987,-122.365,1880,12000,0,0,2,5,Seattle,SW
735446,385000.0,4,2,2040,10726,1,0,1380,1954,98177,47.772,-122.35799999999999,1610,10020,1,0,2,4,Seattle,NW
735577,345000.0,4,1,1550,7620,1,0,1550,1957,98106,47.5287,-122.35,1450,7620,0,0,2,4,Seattle,NW
735493,490000.0,3,3,1980,3128,2,0,1980,1979,98008,47.6109,-122.11399999999999,1950,2856,0,0,3,6,Bellevue,NE
735402,330000.0,3,3,1600,26977,2,0,1600,2005,98019,47.7736,-121.90100000000001,1790,27743,0,0,2,5,Duvall,NE
735365,927000.0,4,3,3300,12090,2,0,3300,1953,98004,47.6294,-122.21799999999999,3180,12239,0,0,2,5,Bellevue,NE
735442,1120000.0,4,3,3840,16619,2,0,3840,1983,98040,47.5634,-122.213,3600,16553,0,0,3,7,Mercer Island,NE
735718,330000.0,2,1,1220,10000,1,0,1220,1950,98028,47.7405,-122.241,2000,9600,0,0,4,4,Kenmore,NE
735666,530000.0,5,2,2720,8800,1,0,1500,1958,98008,47.5976,-122.118,2110,8800,1,0,3,4,Bellevue,NE
735407,365000.0,4,2,1940,25600,1,0,1940,1962,98006,47.5722,-122.12899999999999,2000,10071,0,0,0,5,Bellevue,NE
735403,378750.0,3,3,2160,3000,1,0,1260,1909,98118,47.5644,-122.289,1060,3500,1,1,2,4,Seattle,NE
735403,269900.0,4,2,1530,8750,1,0,1530,1968,98058,47.4556,-122.15700000000001,1390,8750,0,0,3,4,Renton,SW
735663,557000.0,3,4,1710,2096,2,0,1290,2008,98122,47.6055,-122.305,1630,1543,1,0,2,5,Seattle,NW
735470,360000.0,4,2,3730,16980,1,0,2150,1974,98022,47.1775,-122.022,1880,16963,1,0,3,4,Enumclaw,SE
735710,352000.0,2,1,940,5000,1,0,940,1937,98117,47.6879,-122.385,1560,4500,0,0,3,4,Seattle,NW
735653,437000.0,3,3,1750,22357,2,0,1750,1994,98045,47.4807,-121.779,2430,22357,0,0,2,5,North Bend,SE
735402,322500.0,4,3,1820,6753,2,0,1820,1994,98038,47.3845,-122.03200000000001,1820,7107,0,0,2,4,Maple Valley,SE
735488,650000.0,3,3,1510,2000,2,0,1330,2001,98116,47.5815,-122.402,1510,1352,1,0,2,6,Seattle,NW
735451,450000.0,3,2,1290,1213,3,0,1290,2001,98103,47.6609,-122.344,1290,3235,0,0,2,5,Seattle,NW
735705,278500.0,3,2,1570,5250,1,0,1570,1998,98092,47.3163,-122.18799999999999,1570,5250,0,0,2,4,Auburn,SW
735715,364950.0,4,3,1930,6957,2,0,1930,1995,98055,47.4309,-122.191,2090,6996,0,0,2,5,Renton,SW
735487,840000.0,4,4,2840,40139,1,0,2840,1986,98038,47.401,-122.02600000000001,3180,36852,0,0,3,7,Maple Valley,SE
735675,268000.0,3,3,1550,8134,2,0,1550,1991,98031,47.403999999999996,-122.191,1550,8134,0,0,2,4,Kent,SW
735430,517534.0,2,1,833,143947,1,0,833,2006,98070,47.3889,-122.48200000000001,1380,143947,0,0,2,2,Vashon,SW
735541,632925.0,3,3,2990,32239,2,0,2990,1978,98077,47.7718,-122.095,2990,36497,0,0,3,5,Woodinville,NE
735437,577500.0,3,3,2000,7251,2,0,2000,1995,98034,47.7067,-122.2,2450,8118,0,0,2,6,Kirkland,NE
735641,339000.0,4,2,2390,7480,1,0,2390,1920,98178,47.504,-122.227,2850,6867,0,0,2,4,Seattle,SW
735485,570000.0,3,2,2910,37461,1,0,1530,1967,98052,47.7015,-122.164,2520,18295,1,0,3,4,Redmond,NE
735410,563500.0,4,2,2085,174240,1,0,1610,1964,98024,47.5753,-121.95,2690,174240,1,0,2,4,Fall City,NE
735603,423000.0,4,2,2200,9351,1,0,1290,1962,98133,47.7448,-122.333,1910,8660,1,0,4,4,Seattle,NW
735590,355000.0,3,2,1860,5028,2,0,1860,2012,98019,47.7318,-121.98200000000001,2320,5465,0,0,2,5,Duvall,NE
735424,1550000.0,5,4,6070,171626,2,0,6070,1999,98024,47.5954,-121.95,4680,211267,0,0,2,9,Fall City,NE
735570,482000.0,2,1,950,3960,1,0,950,1941,98103,47.6885,-122.337,1320,4050,0,0,2,4,Seattle,NW
735444,625000.0,3,2,1600,9135,1,0,1600,1955,98006,47.5724,-122.179,1580,9800,0,0,4,4,Bellevue,NE
735586,538000.0,3,3,2250,11632,2,0,2250,1988,98056,47.5272,-122.169,2360,11632,0,0,2,5,Renton,NE
735605,380000.0,3,3,2280,10255,2,0,2280,1985,98058,47.4334,-122.161,2310,10094,0,0,3,5,Renton,SW
735431,375000.0,2,1,940,5120,1,0,940,1909,98122,47.6073,-122.30799999999999,1300,5120,0,0,2,4,Seattle,NW
735691,245000.0,3,3,1530,8500,1,0,1030,1996,98038,47.3592,-122.046,1850,8140,1,0,4,4,Maple Valley,SE
735551,310000.0,5,2,2190,27260,1,0,2190,1947,98166,47.4546,-122.337,1620,39480,0,0,3,4,Seattle,SW
735654,1300000.0,3,2,2350,15021,1,0,1770,1976,98004,47.6408,-122.219,3530,15715,1,0,3,5,Bellevue,NE
735359,397000.0,4,2,1440,7680,1,0,1200,1971,98034,47.7245,-122.2,1460,9660,1,0,2,4,Kirkland,NE
735730,365000.0,3,3,2200,4052,2,0,2200,2005,98058,47.4362,-122.178,2310,5082,0,0,2,5,Renton,SW
